,city,district,neighborhood,square_meter,gold_gr,type,total_gold
1143,İstanbul,Silivri,Çeltik Mah.,663.0,0.6333318465868235,2,419.899014287064
1144,İstanbul,Başakşehir,Şamlar Mah.,381.0,13.776214379496848,3,5248.737678588299
1145,İstanbul,Arnavutköy,Taşoluk Mah.,1090.0,8.426872419751856,3,9185.290937529522
1146,İstanbul,Çatalca,Ferhatpaşa Mah.,200.0,3.6741163750118098,2,734.8232750023619
1148,İstanbul,Ataşehir,Ferhatpaşa Mah.,644.0,10.187767233284744,3,6560.922098235375
1150,İstanbul,Arnavutköy,Haraççı Mah.,94.0,2.0101548556295614,3,188.9545564291788
1151,İstanbul,Üsküdar,Güzeltepe Mah.,413.0,12.073367541546936,3,4986.300794658885
1152,İstanbul,Büyükçekmece,19 Mayıs Mah.,210.0,2.249459005109271,1,472.3863910729469
1153,İstanbul,Ümraniye,Yenişehir Mah.,272.0,7.718731880276911,3,2099.49507143532
1154,İstanbul,Sultanbeyli,Necip Fazıl Mah.,289.0,5.630133842084335,3,1627.108680362373
1156,İstanbul,Beylikdüzü,Dereağzı Mah.,513.0,8.185165970508068,3,4198.990142870639
1157,İstanbul,Çatalca,Atatürk Mah.,1135.0,0.8208378307924433,2,931.6509379494232
1160,İstanbul,Şile,Geredeli Mah.,1102.0,0.6072722813248713,2,669.2140540200082
1161,İstanbul,Çatalca,Akalan Mah.,330.0,2.5050793465989614,3,826.6761843776573
1162,İstanbul,Silivri,Fevzipaşa Mah.,760.0,0.3280461049117687,2,249.31503973294423
1163,İstanbul,Beykoz,Çengeldere Mah.,438.0,11.384248389632155,0,4986.300794658885
1164,İstanbul,Silivri,Gümüşyaka Mah.,3757.0,0.1397055543941522,2,524.8737678588299
1165,İstanbul,Silivri,Çeltik Mah.,1066.0,0.5957760404401353,2,635.0972591091843
1167,İstanbul,Sancaktepe,Fatih Mah.,170.0,7.873106517882449,3,1338.4281080400162
1168,İstanbul,Silivri,Balaban Mah.,1550.0,0.3640253551278982,2,564.2393004482421
1169,İstanbul,Çatalca,Kabakça Mah.,3163.0,0.4978252619590546,2,1574.6213035764897
1170,İstanbul,Küçükçekmece,Yarımburgaz Mah.,750.0,5.546166147041636,1,4159.624610281227
1176,İstanbul,Şile,Çavuş Mah.,956.0,4.6667646723849945,3,4461.427026800055
1177,İstanbul,Beylikdüzü,Kavaklı Mah.,631.0,13.724908351300623,3,8660.417169670694
1178,İstanbul,Silivri,Selimpaşa Mah.,725.0,6.515674359626854,3,4723.863910729469
1180,İstanbul,Sarıyer,Kireçburnu Mah.,150.0,11.37226497027465,1,1705.839745541197
1182,İstanbul,Çatalca,Yazlık Mah.,270.0,0.8699296708030607,2,234.8810111168264
1183,İstanbul,Şile,Kumbaba Mah.,1112.0,6.136114192594235,3,6823.358982164789
1184,İstanbul,Ümraniye,Aşağı Dudullu Mah.,194.0,6.019815121061322,3,1167.8441334858965
1185,İstanbul,Sarıyer,Gümüşdere Mah.,2620.0,2.3038352406017344,2,6036.048330376544
1186,İstanbul,Şile,Göçe Mah.,1388.0,0.6144955855695955,2,852.9198727705985
1187,İstanbul,Çatalca,Akalan Mah.,400.0,1.968276629470612,2,787.3106517882449
1188,İstanbul,Avcılar,Firuzköy Mah.,394.0,5.994751155748058,3,2361.9319553647347
1189,İstanbul,Arnavutköy,Hadımköy Mah.,301.0,4.357672909897728,3,1311.659545879216
1190,İstanbul,Silivri,Balaban Mah.,250.0,1.5746213035764898,0,393.6553258941224
1192,İstanbul,Çatalca,Atatürk Mah.,411.0,0.7470831002370206,2,307.0511541974155
1194,İstanbul,Silivri,Selimpaşa Mah.,1102.0,3.4126320750531,3,3760.720546708517
1195,İstanbul,Şile,Değirmençayırı Mah.,348.0,2.9411030095537884,2,1023.5038473247184
1196,İstanbul,Sarıyer,Garipçe Mah.,616.0,2.257979683158928,2,1390.9154848258995
1197,İstanbul,Çatalca,Dağyenice Mah.,1556.0,1.1300302842719026,3,1758.3271223270804
1198,İstanbul,Çatalca,Nakkaş Mah.,340.0,0.964841485034614,2,328.04610491176874
1199,İstanbul,Arnavutköy,Haraççı Mah.,750.0,5.0737797559686895,3,3805.334816976517
1200,İstanbul,Şile,Kabakoz Mah.,3933.0,2.435531722202809,3,9578.946263423646
1201,İstanbul,Silivri,Balaban Mah.,1719.0,3.0533668869041883,3,5248.7376785883
1204,İstanbul,Çatalca,Kabakça Mah.,350.0,1.649603270413465,2,577.3611446447129
1205,İstanbul,Büyükçekmece,Güzelce Mah.,412.0,6.210581597844166,3,2558.759618311796
1207,İstanbul,Şile,Çavuş Mah.,1133.0,5.385399427501234,3,6101.657551358898
1208,İstanbul,Arnavutköy,Dursunköy Mah.,252.0,1.041416206069107,1,262.436883929415
1209,İstanbul,Silivri,İsmetpaşa Mah.,235.0,0.8375645231789839,2,196.8276629470612
1211,İstanbul,Silivri,İsmetpaşa Mah.,375.0,0.2869309930961603,2,107.59912241106012
1212,İstanbul,Silivri,Balaban Mah.,177.0,2.7429843800532074,3,485.5082352694177
1213,İstanbul,Silivri,Fener Mah.,530.0,0.8863434381767034,2,469.7620222336528
1214,İstanbul,Silivri,Küçük Kılıçlı Mah.,300.0,0.5948569369066738,2,178.45708107200215
1216,İstanbul,Sancaktepe,Yenidoğan Mah.,886.0,11.848166317355078,3,10497.4753571766
1217,İstanbul,Avcılar,Firuzköy Mah.,2135.0,2.089661370866536,3,4461.427026800055
1218,İstanbul,Beykoz,İshaklı Mah.,1183.0,2.8839218014221424,3,3411.679491082394
1219,İstanbul,Çatalca,Atatürk Mah.,261.0,0.8848446661221654,2,230.9444578578852
1220,İstanbul,Şile,Geredeli Mah.,830.0,0.616568582725734,2,511.7519236623592
1221,İstanbul,Silivri,Balaban Mah.,533.0,2.5603598432138046,3,1364.6717964329578
1222,İstanbul,Beykoz,Elmalı Mah.,237.0,5.536643120873734,0,1312.184419647075
1223,İstanbul,Sultanbeyli,Mecidiye Mah.,207.0,7.289913442483749,3,1509.0120825941362
1227,İstanbul,Çatalca,Fatih Mah.,1120.0,0.7029559390966472,2,787.3106517882449
1229,İstanbul,Silivri,Çeltik Mah.,415.0,0.8473865649769061,2,351.66542446541604
1230,İstanbul,Büyükçekmece,Türkoba Mah.,220.0,1.6104081513850463,3,354.2897933047102
1232,İstanbul,Sultanbeyli,Mecidiye Mah.,192.0,5.084714626132415,3,976.2652082174236
1233,İstanbul,Çatalca,Karamandere Mah.,350.0,0.9372745854621964,2,328.04610491176874
1234,İstanbul,Şile,Sahilköy Mah.,1666.0,3.3080279486901047,3,5511.174562517715
1235,İstanbul,Adalar,Maden Mah.,288.0,13.212968114501797,3,3805.334816976517
1236,İstanbul,Şile,Karacaköy Mah.,4163.0,1.57600819078438,3,6560.922098235375
1238,İstanbul,Büyükçekmece,Karaağaç Mah.,345.0,2.6243688392941498,3,905.4072495564816
1239,İstanbul,Arnavutköy,Taşoluk Mah.,343.0,9.52577027673824,3,3267.3392049212166
1241,İstanbul,Şile,Değirmençayırı Mah.,1140.0,0.4120719493277656,2,469.7620222336528
1242,İstanbul,Arnavutköy,Hadımköy Mah.,500.0,4.04152801251299,3,2020.7640062564951
1244,İstanbul,Şile,Gökmaşlı Mah.,3375.0,1.4774224576767063,3,4986.300794658885
1245,İstanbul,Silivri,Gazitepe Mah.,1406.0,1.007936823057497,0,1417.1591732188408
1246,İstanbul,Silivri,Büyük Sinekli Mah.,950.0,0.4834363651331329,2,459.2645468764762
1248,İstanbul,Arnavutköy,Hacımaşlı Mah.,475.0,1.270747016921378,3,603.6048330376545
1250,İstanbul,Büyükçekmece,19 Mayıs Mah.,252.0,1.926619981227848,3,485.5082352694177
1251,İstanbul,Şile,Sahilköy Mah.,1288.0,3.0257668682855683,1,3897.187726351812
1253,İstanbul,Şile,Çayırbaşı Mah.,900.0,3.936553258941224,3,3542.897933047102
1254,İstanbul,Arnavutköy,Fatih Mah.,304.0,3.150969165599884,3,957.8946263423647
1255,İstanbul,Şile,Çavuş Mah.,800.0,5.527576867763303,3,4422.061494210642
1256,İstanbul,Şile,Geredeli Mah.,2342.0,0.4426241210594317,2,1036.625691521189
1257,İstanbul,Beykoz,Soğuksu Mah.,1000.0,6.429703656270667,3,6429.703656270667
1258,İstanbul,Silivri,Sancaktepe Mah.,983.0,0.475216331021728,2,467.1376533943586
1259,İstanbul,Arnavutköy,Yassıören Mah.,2050.0,0.6720944588436237,2,1377.7936406294286
1261,İstanbul,Sarıyer,Kısırkaya Mah.,402.0,3.133574733485552,2,1259.697042861192
1262,İstanbul,Arnavutköy,Bolluca Mah.,161.0,11.817809990610302,3,1902.6674084882584
1263,İstanbul,Arnavutköy,Adnan Menderes Mah.,315.0,6.248497236414642,3,1968.2766294706123
1264,İstanbul,Beykoz,Fatih Mah.,335.0,6.071301046128256,3,2033.8858504529655
1265,İstanbul,Beykoz,Poyrazköy Mah.,484.0,3.795574767574183,2,1837.0581875059047
1266,İstanbul,Silivri,Büyük Sinekli Mah.,1950.0,1.6149962087964,2,3149.24260715298
1267,İstanbul,Beykoz,Riva Mah.,527.0,6.722766476370213,3,3542.897933047102
1268,İstanbul,Tuzla,Tepeören Mah.,1440.0,2.6243688392941498,2,3779.091128583576
1270,İstanbul,Adalar,Burgazada Mah.,600.0,5.686132485137325,3,3411.679491082394
1271,İstanbul,Beykoz,Yavuz Selim Mah.,280.0,6.092284805504276,3,1705.839745541197
1273,İstanbul,Çatalca,Kestanelik Mah.,330.0,2.783421496221068,0,918.5290937529523
1275,İstanbul,Arnavutköy,Hadımköy Mah.,3370.0,3.8263297676908703,1,12894.731317118232
1276,İstanbul,Büyükçekmece,Celaliye Mah.,1400.0,2.9992786734790284,3,4198.99014287064
1277,İstanbul,Büyükçekmece,Güzelce Mah.,1000.0,10.4974753571766,1,10497.4753571766
1278,İstanbul,Çatalca,Çiftlikköy Mah.,1556.0,1.096298036980204,3,1705.8397455411975
1279,İstanbul,Silivri,Fevzipaşa Mah.,503.0,3.0000240210619005,3,1509.012082594136
1280,İstanbul,Çatalca,Gökçeali Mah.,4119.0,1.5928434324436451,2,6560.922098235375
1281,İstanbul,Sarıyer,İstinye Mah.,350.0,7.498196683697571,1,2624.36883929415
1282,İstanbul,Silivri,Fevzipaşa Mah.,1460.0,0.2291828952123315,2,334.60702701000406
1286,İstanbul,Beykoz,İshaklı Mah.,970.0,3.246641863044309,3,3149.2426071529794
1288,İstanbul,Silivri,Büyük Kılıçlı Mah.,3761.0,0.2512025477654597,2,944.772782145894
1290,İstanbul,Tuzla,Akfırat Mah.,1000.0,0.1312184419647075,0,131.2184419647075
1291,İstanbul,Şile,Çavuş Mah.,692.0,4.076873558152038,3,2821.1965022412105
1292,İstanbul,Şile,Balibey Mah.,536.0,1.9095221032177585,3,1023.5038473247184
1293,İstanbul,Şile,Kalem Mah.,388.0,1.0145755822013467,2,393.65532589412254
1294,İstanbul,Arnavutköy,Bolluca Mah.,366.0,8.604487997685737,3,3149.24260715298
1295,İstanbul,Arnavutköy,Dursunköy Mah.,121.0,1.5182299070296732,2,183.70581875059045
1296,İstanbul,Şile,İmrendere Mah.,3700.0,1.3831133071955652,2,5117.519236623592
1297,İstanbul,Beykoz,Öğümce Mah.,1700.0,5.943423547813222,2,10103.820031282476
1298,İstanbul,Silivri,Yeni Mah.,1260.0,0.7810621545518303,2,984.1383147353062
1299,İstanbul,Beykoz,Riva Mah.,391.0,6.711940765458184,3,2624.36883929415
1300,İstanbul,Maltepe,Gülensu Mah.,364.0,9.552990967210846,3,3477.288712064748
1301,İstanbul,Beykoz,Riva Mah.,488.0,6.722256248191982,3,3280.4610491176877
1302,İstanbul,Silivri,Gümüşyaka Mah.,3250.0,0.4037490521991,2,1312.184419647075
1303,İstanbul,Sultanbeyli,Mecidiye Mah.,168.0,4.686372927310982,3,787.310651788245
1304,İstanbul,Silivri,Büyük Çavuşlu Mah.,450.0,1.2247054583372698,2,551.1174562517714
1305,İstanbul,Silivri,Selimpaşa Mah.,2850.0,2.900618190798797,3,8266.76184377657
1307,İstanbul,Şile,Sortullu Mah.,1200.0,1.7495792261960998,3,2099.49507143532
1308,İstanbul,Büyükçekmece,Ekinoba Mah.,375.0,12.072096660753088,3,4527.036247782408
1309,İstanbul,Başakşehir,Kayabaşı Mah.,109.0,4.333820101586669,3,472.3863910729469
1310,İstanbul,Beylikdüzü,Sahil Mah.,482.0,9.201625183417248,3,4435.183338407113
1313,İstanbul,Sarıyer,Büyükdere Mah.,316.0,9.96595761757272,3,3149.24260715298
1314,İstanbul,Arnavutköy,Mavigöl Mah.,118.0,5.226497264695976,3,616.7266772341252
1315,İstanbul,Sultanbeyli,Battalgazi Mah.,230.0,6.275664615703401,3,1443.4028616117823
1316,İstanbul,Büyükçekmece,Türkoba Mah.,310.0,2.9460656647560133,3,913.280356074364
1317,İstanbul,Silivri,Fener Mah.,258.0,0.6103183347195698,2,157.462130357649
1318,İstanbul,Silivri,Seymen Mah.,300.0,0.6998316904784398,1,209.94950714353195
1319,İstanbul,Çatalca,Dağyenice Mah.,255.0,1.0806224632387675,1,275.5587281258857
1321,İstanbul,Şile,Göçe Mah.,875.0,0.8547944219415231,2,747.9451191988327
1323,İstanbul,Silivri,Gümüşyaka Mah.,528.0,3.230757093828025,3,1705.839745541197
1324,İstanbul,Silivri,Fener Mah.,3830.0,0.8154044174308194,0,3122.998918760038
1325,İstanbul,Arnavutköy,Yassıören Mah.,1520.0,0.9185290937529524,2,1396.1642225044875
1328,İstanbul,Büyükçekmece,Dizdariye Mah.,194.0,12.851290707883724,3,2493.1503973294425
1330,İstanbul,Başakşehir,Güvercintepe Mah.,330.0,13.320660017629397,3,4395.817805817701
1331,İstanbul,Arnavutköy,Balaban Mah.,570.0,0.851768833805996,2,485.5082352694177
1332,İstanbul,Arnavutköy,Mavigöl Mah.,1571.0,5.345627171063831,3,8397.980285741278
1333,İstanbul,Çatalca,Kestanelik Mah.,366.0,1.6491935328897662,2,603.6048330376544
1335,İstanbul,Eyüpsultan,Çiftalan Mah.,4270.0,2.452279079340435,2,10471.231668783656
1337,İstanbul,Çatalca,Kaleiçi Mah.,1607.0,3.266171548592595,3,5248.7376785883
1338,İstanbul,Silivri,Fevzipaşa Mah.,1176.0,0.2120025848069253,2,249.31503973294423
1340,İstanbul,Beykoz,Çubuklu Mah.,134.0,11.75090525057082,3,1574.6213035764897
1341,İstanbul,Pendik,Kurna Mah.,2273.0,1.3843459033496197,2,3146.6182383136857
1342,İstanbul,Arnavutköy,Sazlıbosna Mah.,273.0,1.4419609007110712,3,393.6553258941224
1343,İstanbul,Arnavutköy,Mustafa Kemal Paşa Mah.,251.0,7.1621221311414045,3,1797.6926549164923
1346,İstanbul,Arnavutköy,Nenehatun Mah.,170.0,4.785613765771685,3,813.5543401811864
1347,İstanbul,Sultanbeyli,Ahmet Yesevi Mah.,620.0,10.15884711984832,3,6298.485214305959
1349,İstanbul,Arnavutköy,Haraççı Mah.,106.0,0.8541577826004544,0,90.54072495564816
1350,İstanbul,Silivri,Mimar Sinan Mah.,325.0,2.4224943131945995,3,787.3106517882449
1351,İstanbul,Adalar,Nizam Mah.,1170.0,5.607625724987499,3,6560.922098235374
1352,İstanbul,Ataşehir,Ferhatpaşa Mah.,337.0,10.90242247777985,3,3674.11637501181
1353,İstanbul,Silivri,Yeni Mah.,215.0,0.8544456686073976,2,183.70581875059048
1354,İstanbul,Çatalca,Kabakça Mah.,452.0,1.5966845814289627,2,721.7014308058912
1355,İstanbul,Silivri,Balaban Mah.,360.0,2.113345906976039,3,760.804526511374
1356,İstanbul,Tuzla,Tepeören Mah.,180.0,1.8224783606209372,3,328.04610491176874
1357,İstanbul,Arnavutköy,Anadolu Mah.,104.0,7.822637886357562,3,813.5543401811865
1358,İstanbul,Arnavutköy,Haraççı Mah.,13.0,4.037490521991,3,52.487376785883
1359,İstanbul,Beylikdüzü,Gürpınar Mah.,625.0,7.978081271454215,3,4986.300794658884
1360,İstanbul,Büyükçekmece,Dizdariye Mah.,250.0,1.4171591732188409,3,354.2897933047102
1361,İstanbul,Fatih,Ayvansaray Mah.,253.0,6.223799618879406,3,1574.6213035764897
1363,İstanbul,Çatalca,Kaleiçi Mah.,200.0,1.771448966523551,2,354.2897933047102
1364,İstanbul,Arnavutköy,Karaburun Mah.,500.0,6.429703656270667,3,3214.8518281353336
1366,İstanbul,Maltepe,Gülensu Mah.,428.0,9.197554343320617,3,3936.553258941224
1368,İstanbul,Beykoz,Riva Mah.,710.0,6.283700037746556,3,4461.427026800055
1369,İstanbul,Çatalca,Kalfa Mah.,810.0,2.105974994495305,2,1705.839745541197
1371,İstanbul,Şile,Ahmetli Mah.,845.0,9.783150110978193,3,8266.761843776572
1372,İstanbul,Silivri,Kadıköy Mah.,245.0,0.8569367638511509,2,209.949507143532
1374,İstanbul,Arnavutköy,Atatürk Mah.,138.0,6.180578788192744,2,852.9198727705987
1375,İstanbul,Arnavutköy,Bolluca Mah.,699.0,7.452606789697979,3,5209.372145998887
1376,İstanbul,Tuzla,Mimar Sinan Mah.,259.0,3.647771359636656,1,944.772782145894
1377,İstanbul,Büyükçekmece,Güzelce Mah.,480.0,6.287550344142233,3,3018.024165188272
1379,İstanbul,Tuzla,Tepeören Mah.,2100.0,2.4993988945658567,2,5248.737678588299
1380,İstanbul,Silivri,Kavaklı Mah.,2133.0,2.337693762146688,2,4986.300794658885
1381,İstanbul,Maltepe,Başıbüyük Mah.,998.0,3.2870351193564,1,3280.461049117687
1382,İstanbul,Sarıyer,Maden Mah.,460.0,2.852574825319728,1,1312.1844196470747
1385,İstanbul,Eyüpsultan,Pirinççi Mah.,160.0,2.460345786838265,3,393.6553258941225
1386,İstanbul,Şile,Sortullu Mah.,4550.0,0.3166546137961512,2,1440.778492772488
1388,İstanbul,Silivri,Kavaklı Mah.,1000.0,1.600864991969431,3,1600.8649919694312
1390,İstanbul,Büyükçekmece,Karaağaç Mah.,298.0,1.0347763040841027,1,308.3633386170626
1391,İstanbul,Silivri,Çayırdere Mah.,845.0,0.326105003699273,2,275.5587281258857
1392,İstanbul,Silivri,Selimpaşa Mah.,1000.0,6.560922098235374,1,6560.922098235375
1393,İstanbul,Arnavutköy,Yunus Emre Mah.,105.0,5.2487376785883,3,551.1174562517715
1394,İstanbul,Silivri,Fevzipaşa Mah.,672.0,0.3417146926164257,2,229.6322734382381
1395,İstanbul,Tuzla,Yayla Mah.,200.0,2.558759618311796,1,511.7519236623592
1398,İstanbul,Arnavutköy,İslambey Mah.,180.0,5.394535947437975,3,971.0164705388354
1400,İstanbul,Büyükçekmece,Karaağaç Mah.,300.0,1.4434028616117824,0,433.0208584835347
1402,İstanbul,Büyükçekmece,Hürriyet Mah.,500.0,3.4116794910823947,3,1705.839745541197
1403,İstanbul,Arnavutköy,Boyalık Mah.,1056.0,1.09970001078377,2,1161.2832113876611
1405,İstanbul,Başakşehir,Güvercintepe Mah.,128.0,13.326873012040604,3,1705.839745541197
1406,İstanbul,Silivri,Büyük Çavuşlu Mah.,1000.0,0.0866041716967069,2,86.60417169670694
1407,İstanbul,Silivri,Cumhuriyet Mah.,168.0,4.530160496400616,3,761.0669633953036
1408,İstanbul,Beykoz,Anadolufeneri Mah.,621.0,4.056995307121391,0,2519.394085722384
1409,İstanbul,Arnavutköy,Boğazköy İstiklal Mah.,180.0,3.936553258941224,3,708.5795866094204
1410,İstanbul,Silivri,Selimpaşa Mah.,1415.0,6.491371687300017,3,9185.290937529524
1412,İstanbul,Şişli,Mecidiyeköy Mah.,55.0,14.314739123422637,3,787.310651788245
1414,İstanbul,Arnavutköy,Tayakadın Mah.,370.0,1.1703266445500935,1,433.02085848353465
1415,İstanbul,Silivri,Gümüşyaka Mah.,216.0,3.827204557303968,3,826.6761843776571
1416,İstanbul,Silivri,Alipaşa Mah.,498.0,0.3161890167824276,2,157.462130357649
1417,İstanbul,Silivri,Fener Mah.,2065.0,0.3812642381541138,2,787.310651788245
1418,İstanbul,Şile,Çavuş Mah.,334.0,2.09949507143532,3,701.2313538593969
1419,İstanbul,Çatalca,Kaleiçi Mah.,2000.0,2.09949507143532,1,4198.99014287064
1420,İstanbul,Şile,Ahmetli Mah.,990.0,5.699386873214568,3,5642.393004482422
1421,İstanbul,Silivri,Selimpaşa Mah.,725.0,5.882206019107577,3,4264.5993638529935
1423,İstanbul,Beykoz,Bozhane Mah.,1448.0,3.597632697513044,3,5209.372145998887
1424,İstanbul,Çatalca,Hallaçlı Mah.,2044.0,0.6098704494445798,2,1246.575198664721
1425,İstanbul,Silivri,Gümüşyaka Mah.,401.0,2.414942897006337,3,968.3921016995412
1429,İstanbul,Silivri,Balaban Mah.,800.0,1.394195945875017,3,1115.3567567000136
1430,İstanbul,Arnavutköy,Haraççı Mah.,750.0,4.408939650014172,3,3306.7047375106285
1432,İstanbul,Silivri,Fener Mah.,848.0,0.8974846266454051,2,761.0669633953034
1433,İstanbul,Beykoz,Örnekköy Mah.,522.0,4.022021209646207,0,2099.49507143532
1434,İstanbul,Silivri,Fener Mah.,772.0,0.5779050552849812,2,446.1427026800055
1436,İstanbul,Beykoz,Çubuklu Mah.,286.0,6.606802672348908,3,1889.545564291788
1437,İstanbul,Üsküdar,Ferah Mah.,300.0,6.298485214305959,3,1889.545564291788
1438,İstanbul,Arnavutköy,Hadımköy Mah.,485.0,2.164427908696206,3,1049.74753571766
1439,İstanbul,Silivri,Danamandıra Mah.,4020.0,0.3655837189066477,2,1469.6465500047238
1440,İstanbul,Çatalca,Yazlık Mah.,1055.0,0.5223862144566555,2,551.1174562517715
1442,İstanbul,Şile,Kömürlük Mah.,485.0,4.247689770816304,2,2060.1295388459075
1444,İstanbul,Şile,Balibey Mah.,360.0,9.695584878503386,3,3490.410556261219
1445,İstanbul,Şile,Balibey Mah.,391.0,10.739105224733091,3,4198.990142870639
1447,İstanbul,Silivri,Yeni Mah.,708.0,0.5560103473080826,2,393.6553258941225
1449,İstanbul,Beykoz,Çengeldere Mah.,1000.0,9.44772782145894,3,9447.72782145894
1450,İstanbul,Çatalca,Elbasan Mah.,351.0,1.6075193744964165,2,564.2393004482421
1451,İstanbul,Silivri,Gümüşyaka Mah.,339.0,3.2127229153600947,3,1089.113068307072
1452,İstanbul,Ümraniye,Yukarı Dudullu Mah.,226.0,8.709188625976159,3,1968.276629470612
1454,İstanbul,Şile,Kurna Mah.,632.0,3.944858223622535,3,2493.150397329442
1456,İstanbul,Silivri,Gümüşyaka Mah.,300.0,2.711847800603955,3,813.5543401811865
1458,İstanbul,Silivri,Büyük Sinekli Mah.,455.0,0.3720259123834564,2,169.27179013447267
1459,İstanbul,Arnavutköy,Sazlıbosna Mah.,500.0,1.1022349125035429,2,551.1174562517714
1460,İstanbul,Silivri,Fevzipaşa Mah.,657.0,0.4593644087044554,2,301.8024165188272
1461,İstanbul,Arnavutköy,Anadolu Mah.,128.0,6.148814178939965,3,787.0482149043155
1463,İstanbul,Şile,Kumbaba Mah.,719.0,8.212558954675712,3,5904.829888411837
1464,İstanbul,Şile,İsaköy Mah.,350.0,1.537130320158002,2,537.9956120553007
1465,İstanbul,Silivri,Fevzipaşa Mah.,502.0,0.4705043735786324,2,236.1931955364735
1466,İstanbul,Beykoz,Örnekköy Mah.,217.0,5.744586168961849,3,1246.5751986647213
1468,İstanbul,Büyükçekmece,Karaağaç Mah.,500.0,2.7555872812588573,1,1377.7936406294286
1469,İstanbul,Sancaktepe,Abdurrahmangazi Mah.,540.0,7.897406229357395,3,4264.599363852993
1470,İstanbul,Çatalca,Kalfa Mah.,670.0,1.6647115771641996,2,1115.3567567000136
1472,İstanbul,Büyükçekmece,Celaliye Mah.,1400.0,5.2487376785883,3,7348.23275002362
1473,İstanbul,Silivri,Selimpaşa Mah.,2850.0,2.808535073630581,3,8004.324959847157
1476,İstanbul,Çatalca,Kaleiçi Mah.,348.0,1.3574314041266178,2,472.386128636063
1477,İstanbul,Şile,Geredeli Mah.,298.0,1.320991026490344,2,393.6553258941225
1478,İstanbul,Silivri,Fener Mah.,1000.0,0.4855082352694177,2,485.5082352694177
1479,İstanbul,Silivri,Balaban Mah.,278.0,0.7080131760685656,3,196.82766294706124
1480,İstanbul,Büyükçekmece,Kamiloba Mah.,1400.0,3.1867335905714675,3,4461.427026800055
